ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.6653230279934503,0.56552112493367,0.37379207844540147,0.4763264596550401,0.4788411688348184,0.3349784875289635,0.5441675656459358,0.6362500725223132,0.3106334794890601,0.0
0.6632967872451695,0.6355989705236043,0.19686526565111284,0.543081490493358,0.5773342859062752,0.30122178107577363,0.4586882208940799,,0.7165781565667766,0.0
0.46515997461410497,0.5481939165741437,0.3498100657837916,0.4340590451886793,0.7395293521367294,0.20070866664027748,0.267350254596852,,0.7517100991639183,0.0
,0.660351746437548,0.581364771641444,0.6621403557742774,0.7270497172400852,0.20094782152706986,0.5642564053565858,,0.4548311990767064,0.0
0.5884913563889483,0.5469197696765982,0.18274592484763233,0.38802266616083714,0.5122549056411196,0.38397587743019607,0.42311606433495863,0.6527535690589167,0.2523563616407461,0.0
0.6551874656666857,0.4289408025694347,0.1805752777014726,0.49055598894840985,0.6918565710735629,0.4178397329077694,0.42732794150583264,0.586036660418783,0.42283894905541847,0.0
,0.5857966776157233,0.2644878709963099,0.4321938996211686,0.5169596387514774,0.3207709969712554,0.5977611095519346,0.8645676941380201,0.5681535908686366,0.0
0.46357408392349303,0.5735005628365193,0.3132089106425765,0.5903909822650093,0.6805119902355623,0.5216364725661495,0.5212676181428042,0.45629650289610213,0.1854572308726266,0.0
0.4727276119066371,0.4237430351321354,0.22092442779096821,0.4362788511507871,,0.23382629405499894,0.37862715379181777,0.49274247430990187,0.44376401231802426,1.0
0.5809097832189769,0.5780162211373286,0.41895839014074276,0.6522765242778418,0.6181616687523265,0.5085053132991895,0.3614182081929429,,0.2872818908561398,0.0
0.4240040792834415,0.6365447921871561,0.2912796957222187,0.7538726839953072,0.8315242746500875,0.24834008146889136,0.4635448591444664,0.41481465909749304,0.47084181112458806,1.0
,0.47932509665599277,0.7761163745262774,0.606285846005899,,0.6424430542118522,0.4444471552058351,0.4663383721277231,0.4226872558865116,1.0
0.40565957964914867,0.5105577824136959,0.5799443673964594,0.6677615428081801,0.5487288882954708,0.1308343876963043,0.4904314114632944,,0.16819299222087059,0.0
0.43573181364950003,0.41051691918593924,0.22273356750255405,0.5628786952299941,0.6751934808535096,0.4694594220789164,0.6330597657707819,0.5164001984496867,0.1370577044198395,1.0
0.6245684674757987,0.545236442726948,0.6653286268573494,0.47098724216686605,0.51608348223352,0.2531561202866603,0.3947587489702347,0.5328802352867917,0.5046271658499997,1.0
0.4726177982053542,0.5598597247577746,0.27488523038263435,0.6263306170250725,0.6579322420547205,0.5425120245428809,0.31241358461134416,0.4808552823798212,0.45977825265786515,1.0
,0.5345606380337686,0.5362388100385815,0.7203745824782362,,0.1841550144029011,0.31478502151247023,0.577364859923216,0.3368651337727751,0.0
0.7017647482884418,0.6187612622357209,0.24299610105114539,0.21705147204947975,,0.5551190751342523,0.48416183744502783,0.33611521958116963,0.3357979503358323,0.0
0.5840839266998554,0.591300328014771,0.3005472456433309,0.5416573279497243,,0.47991517214584617,0.46160717245548055,0.6911491651217496,0.3546301731202443,1.0
0.6041357883507364,0.6576184735415638,0.2584405805409321,0.29671118582435785,0.6456961353906199,0.33090044582105355,0.4544716586779821,0.6622210536025148,0.65499642556723,0.0
,0.5688458974193512,0.4268978164536026,0.43722080340354413,,0.5347296208440104,0.6976171855939952,0.5646720059312688,0.3508390618449559,0.0
0.4579661311369037,0.5450026809930241,0.3149816851909384,0.6192092325912031,,0.4451670623559311,0.41004247543468636,,0.1419319723491147,0.0
,0.6223660041592324,0.4779883763858915,0.7070102194540339,0.4936142670543353,0.42833464849689856,0.5788304913770447,0.562398005396669,0.8180395196903458,0.0
0.42761384945520703,0.828658476719145,0.3432839739152652,0.6722841382845322,,0.301871872263441,0.3671794312516495,0.7422379398340596,0.6809404185840031,0.0
0.39975913212403336,0.47074921179304796,0.28904108408142776,0.6327569558110623,0.4963606712534777,0.6484553687170966,0.31187684271407906,0.4630998290836818,0.7156572359020072,0.0
0.4958056360307896,0.483821518382498,0.24812217765674574,0.531359839791511,0.5582350898634081,0.5235466433954299,0.6935761131127126,0.4931178028951474,0.5159689490586055,1.0
0.6983522892883036,0.6038734518107899,0.3883188603589937,0.7241723954058698,0.4682121043438794,0.5692537764302383,0.5312858581791217,0.6662469879339569,0.2116596712560822,1.0
0.4488341996167543,0.572902455787135,0.32155144741848535,0.5265240356592827,0.44088781722171666,0.5078530656150393,0.6064045872965164,0.5161737470514788,0.5730329570986594,0.0
0.5316097482376949,0.4839715718280816,0.29392851259186137,0.643855152778031,0.7849317146496886,0.6702872936156419,0.4815454619241617,0.46258825587511027,0.14012827031641634,1.0
0.45035511854760174,0.731434356340757,0.3402853524858125,0.3995516709597763,,0.26701500534935235,0.4938345803793508,0.4223011852743553,0.5239753703720469,0.0
0.4735974157360713,0.5053795098672801,0.5027083245987286,0.5754583628160742,,0.2612398580332764,0.44504815874705306,0.69782347759339,0.38581727600984334,0.0
0.37560105261658533,0.5930440308353861,0.47462108503146183,0.2725559167566142,0.6040402998015402,0.3184125521793089,0.6078549826345626,0.2873075505394956,0.4312332742662132,1.0
0.3331065851551451,0.4480355962499186,0.6753277482897434,0.6554806567664595,0.6630542647888273,0.3439052150975633,0.5392356708985925,0.48580060479364584,0.4334077243718429,0.0
0.573512972339596,0.40120278558160327,0.3175786678400522,0.6325986996697851,0.43823030318631373,0.4368577233466711,0.7086665922198657,0.48056115082890294,0.5555967123902334,1.0
0.5125836335764029,0.5762332623901332,0.4182494597541415,0.5826009353583013,0.5462140402046222,0.5311986818529355,0.512447391075869,0.39277279501960866,0.6226066834155397,1.0
0.6024267739778535,0.6987722783627084,0.1724348021454358,0.6314644415371571,0.5349005060212849,0.4278879177553702,0.2251783965660401,0.3937313575266105,0.32477072275797575,0.0
0.4353937053349929,0.553566362390864,0.26407795443089704,0.47280583946246496,0.6732860930078619,0.459852024865631,0.5298846330562642,0.5805820285155548,0.5392353417855751,0.0
0.5966167982557158,0.31672486748831574,0.5474223840699093,0.3199836595849167,,0.37707069122330455,0.4682330244492525,0.4449774870570635,0.47060150370710313,1.0
0.39123450353402384,0.4280287181041007,0.4716287622715084,0.40477579497518124,0.6871364478600126,0.5373543356526824,0.5772102046076024,0.6449416452527222,0.9278575382997598,0.0
0.5678546281795157,0.5054813003329658,0.24381847324829495,0.585618392548719,,0.3936792843824029,0.7026700401852899,0.7084024717641686,0.3530256097394973,1.0
0.44342968140850164,0.3837220750674355,0.27973898907996625,0.6154942350818206,0.5660928483163887,0.5241012031751613,0.46260889943334305,0.5028329831710895,0.5453990796597563,0.0
0.6601014266827115,0.2919447289526036,0.6443642409842685,0.666052317595209,0.4346088699340701,0.5348442311848709,0.2810152904060493,0.5255364024965243,0.6180470544906649,1.0
0.49413273964936705,0.555959205683528,0.4487333395728521,0.4835831307746234,0.5473854603838876,0.4759107047787063,0.34802247667324604,0.7399213100766783,0.7740910034397641,1.0
0.46076035180909225,0.5591916829294303,0.44924064949795806,0.4151185018999581,0.5315045617601706,0.6846969567723122,0.4767321484832914,,0.716872602681546,0.0
0.4931297841276159,0.7656908495766801,0.5768663321348627,0.3545500311713501,0.21943325427674565,0.23981243728505913,0.4506413643952729,0.5283759730833123,0.4571456423975852,1.0
,0.4456401569944832,0.2336291201749264,0.5867243771652323,0.7570248775453461,0.5331454273736007,0.44435163741075234,0.41113976400492513,0.44319022732592633,0.0
0.2829563604706613,0.45557230752747446,0.3892451344880933,0.5991100599830631,0.7442599259220211,0.4604466916307,0.6798957773160145,0.4794384380047719,0.49970994511658734,0.0
0.6346875960037991,0.45125638996761597,0.3085408846073221,0.4815105527386265,0.7814783120591255,0.38154309661061997,0.5909423015579145,0.6173291561557518,0.29179446861352226,0.0
0.3733496594456081,0.2890383295707657,0.12455843869294234,0.5017556564117038,0.5864882687568048,0.5138481202344085,0.4032570765275149,0.6383314641913791,0.6973068236788107,1.0
0.5022742266934583,0.4644090523505502,0.20249154701701397,0.5858791421693934,,0.6825780584903216,0.42208768530130025,0.48958034060726896,0.24117318001075588,1.0
0.48151755863436485,0.541912718169025,0.38164866171944567,0.5669341698660135,0.5299953464378685,0.5572338973409523,0.3625698530715422,0.2518252488995801,0.38778040724025736,0.0
0.7594935432908227,0.5475168370317788,0.20749603104544975,0.5309977803420559,0.5500181671426302,0.5955037804365058,0.5564059235301478,0.5763172555219921,0.42965680673205714,0.0
0.40045108753762254,0.5183439228034168,0.19681544268006754,0.6416245957526786,0.518932569578601,0.381427574681857,0.6254528749908109,0.5394066292178615,0.43462667932388827,0.0
0.5791071527583153,0.4578757420605032,0.44259227664200296,0.49249472794216514,0.6392548435394101,0.2600777399095768,0.5385824663137306,,0.604613467076657,0.0
0.4484101773850454,0.3704542813806251,0.253348477015279,0.6188454892243743,0.5354688401356359,0.741292382584622,0.4987884426105933,0.6649694992361312,0.7194199174172948,1.0
0.6711315858695637,0.41613721241261326,0.14620548470712372,0.6201984263253199,,0.4722159457132656,0.399720580238381,0.6450640565412906,0.39336326808997285,0.0
0.52543262700396,0.6795637942007984,0.5104257713113728,0.5513526170385753,0.4389094697282526,0.4323957614306943,0.76499314145343,0.7030643822950843,0.5861064170010013,1.0
,0.6320221937158155,0.16083967212771558,0.6007503973982113,0.645431354799602,0.5714329523384174,0.45434716235635897,0.32596267080805036,0.3290088430535016,1.0
0.45440477161342174,0.46287886070156437,0.4188881712353691,0.6177519551413302,0.5821854194506668,0.21107822839980078,0.320251937962698,0.5627824712933546,0.4219635307111473,0.0
0.5317992352186364,0.6455239429391674,0.4009537777508936,0.6963991529021477,,0.3858152340191208,0.5109570503430556,0.7005072063973928,0.41366885634604184,0.0
0.7085341732540743,0.5790287253262013,0.26636563694414817,0.5234685597805971,0.6648195432869797,0.1700934543474953,0.5690628199068561,0.3534060296027532,0.5043463867472924,0.0
0.6413802037608722,0.4964860132816874,0.40466091759223155,0.4628246015336448,0.5857925500653504,0.5317735759885536,0.2329571276808044,0.5127791074692802,0.5322261383233884,0.0
0.5760466292179275,0.6071437727583117,0.44087346478009265,0.4710117725291866,0.35360906967510874,0.5399874289936746,0.393058634827558,0.5245857155207778,0.3543415795615609,1.0
0.43365595871251195,0.32932396810667763,0.23858942651525764,0.6059914589250793,,0.36340969374925064,0.5679513979421602,0.8088700484767792,0.6780741451481462,0.0
0.5285579567086983,0.6614057155177433,0.4648128923671078,0.6543800962167079,0.4923314576516419,0.4474585779626336,0.3727031587466296,0.6314877324003232,0.44502246509798876,0.0
,0.5790052444832775,0.49669979709381845,0.31985883492380973,0.6047362259437621,0.3707724322102451,0.5120550404554397,0.6545692424768959,0.31380143082001216,0.0
0.38514697189941793,0.5462079611593875,0.32146888266357376,0.5863973111223928,0.624809030567836,0.41676402408027274,0.4757283210773219,0.6476468956333075,0.2890764690310808,0.0
0.4841075971025676,0.5789749005798804,0.24476912412558818,0.4563921316626001,0.5465416371504451,0.59762643994774,0.40167526412516297,0.6930600721027778,0.531892657912002,1.0
0.591128259264369,0.42048358609354375,0.35617068993779283,0.4219826954674113,0.5075328718645424,0.2975341842248113,0.6841999787101747,0.6308796908035033,0.6185175930270652,1.0
0.6209392786120741,0.6229643827167091,0.2666217957166248,0.6673198115941865,0.6428559142538268,0.6360746259031311,0.19475145578298736,0.5889368104498465,0.6121850630231014,1.0
,0.5460723664134588,0.2763651121768427,0.5719924805777749,0.5689286401067954,0.6883358187404394,0.3705356889786716,0.5546870542651633,0.5547214621898893,0.0
0.7502704670407772,0.2848946841939354,0.6285789518126379,0.6542898241453022,,0.8620303917139436,0.2879011393653619,0.4134274455959586,0.7412474382733139,1.0
0.5985366216611834,0.4234296477439454,0.3954955828050695,0.6142479242017833,,0.43499398470165246,0.6570874233148992,0.5059729216932592,0.43483041528370675,1.0
0.48277512122904265,0.619247120050647,0.36482021659517894,0.5357679172212972,0.499049168089428,0.3515184565177371,0.6374994405916883,0.430606633201741,0.4140616139092222,1.0
0.6188553442686506,0.5785121204820045,0.479924308366792,0.44448342129076596,0.596630636540239,0.2592022164332823,0.2658966797761707,0.5113316452870453,0.4233770771618964,0.0
0.4629921627976567,0.4805642193504195,0.5644359426512714,0.6408212663022704,0.5937333234527697,0.5646732395327205,0.5444200715452674,0.4804142003712821,0.6716506963020021,0.0
0.53347264420547,0.6997421225157088,0.5973283481970052,0.3275470020621924,0.5971677630506255,0.47516551511968447,0.5328166708636167,0.5452977862332052,0.36569840062826414,0.0
0.6709922608737103,0.7446978819450308,0.21063953423579077,0.533431881270206,,0.3276172864353378,0.467333062933768,0.4059425732604211,0.30224349901685393,0.0
0.4881614207057541,0.4897583599485763,0.3505325986996033,0.4740233181425347,0.5594695105841225,0.3774598372324141,0.5481478193021377,0.5981133334699346,0.22855802835104427,1.0
0.5559504009211338,0.5418508768618361,0.4017389144505416,0.48504872624853673,0.5739181536995609,0.33449027247738755,0.3780146266940907,0.11037595889253106,0.6798297652452392,0.0
0.5822320687110466,0.5746097119891966,0.2518788608439718,0.5211301027101163,0.5869454362830154,0.6541938090989923,0.48510086908440375,0.5843210795809084,0.25522467780843533,1.0
0.6871040446899618,0.5906201363648808,0.2933049870240833,0.5939638806394694,,0.3599602520437138,0.5853701885667979,0.529372451230295,0.32580823734543557,0.0
0.5333255969746622,0.5998869372417573,0.26858869325412094,0.397985452196277,0.6749450638386114,0.3102615790281937,0.15073603101804783,0.372518937111298,0.6696303404761896,1.0
0.5637951409105999,0.558598905846587,0.3317410933591962,0.4130548486911291,0.48296430856778805,0.21403015103255235,0.5001782796336284,0.574421199240936,0.3502007421320948,0.0
0.7030040209713069,0.6183159919592409,0.10613364524889597,0.444375595131933,0.5797039269340089,0.4386548267248917,0.38948421720987436,0.36575752547471635,0.5160139465549458,0.0
0.3857642955493853,0.5458518664766031,0.15840771002569065,0.5891974791055599,,0.5637975071994357,0.5827173067884235,0.6218042985170724,0.3981352932522912,0.0
0.5613330556317734,0.5931356512758456,0.4331724476706523,0.48196206611643694,0.6031915212849204,0.33677731052059007,0.2533328012070168,0.5846229811823604,0.3729382720634619,0.0
0.5282464890633042,0.5188612353499464,0.36516062735563126,0.6229506847564025,0.46879553968520593,0.4064403875969252,0.42533998610455703,0.508446870377922,0.6693582214743763,1.0
0.4319557754661879,0.6643438492987525,0.3276747338858809,0.7051897566196644,0.5021624861153505,0.26588206204581005,0.3982317269716467,0.44266550808415334,0.14496685404719495,0.0
0.4172008253189292,0.4006303211989112,0.2588622057596058,0.7127984652840111,0.42195318043598085,0.6446584523586876,0.37051272586276196,0.41788277720654665,0.6805565374213085,0.0
0.4305786513047462,0.7812213547882118,0.2763124802501796,0.7065667391157591,0.7138621470947333,0.5824197860087981,0.7064214074379047,0.6148778780858387,0.4974071225842556,1.0
0.5209949464379464,0.48391366000808056,0.25452881927051535,0.5769062566823082,,0.48270072483524956,0.2550804268900367,0.30014757186234525,0.5583758866529049,0.0
,0.5218481473119368,0.2827235804399124,0.6597045997776741,,0.24888721815438436,0.6464684778108821,0.49343940638897443,0.5065798658307683,0.0
0.4685448489472178,0.37971073778749875,0.3661872193186015,0.5799693396609137,0.7343645108003256,0.37130955001499616,0.3029679105596946,0.44254247548826725,0.41869219717609124,0.0
0.3834375538733898,0.5205300816952374,0.530296456637993,0.6064061718058278,0.6316442579249097,0.44448504778730186,0.3748519239023118,0.8693907444297051,0.10477265761486604,0.0
0.49510503049523724,0.3968529913461657,0.5824166353588918,0.5428051497321553,0.7262288329157063,0.3797513745832191,0.5999326325748734,0.5800532587016243,0.5292745649778223,0.0
0.7490577440018298,0.4993105140873819,0.4290538209016534,0.7199036411056513,0.7480776384781185,0.4795940171788174,0.5278167682234789,0.3785602417314804,0.4451412614916886,1.0
,0.35843740455772344,0.41543185677978645,0.5444813678577559,,0.4943542351342574,0.23581866365095372,0.5538087541888624,0.4032676060711358,0.0
0.5230591726154664,0.6634610391554809,0.3999783368133831,0.5537049312705262,0.5534539156488449,0.2934805576345583,0.27961444725053336,0.4050084007817592,0.47872354544128876,1.0
0.29982739924393087,0.515218710211534,0.5085058325753444,0.5286265575227772,,0.3310041519268527,0.37495792393437394,0.4022718309069737,0.7102439359439747,0.0
0.5655776485127316,0.4639425139015294,0.4801603590080328,0.5542214889278232,,0.24665118919945433,0.34901322101553456,0.5628559173571543,0.6031467214163677,1.0
0.5925960039706625,0.5468604501181813,0.2815483835272709,0.619248844420328,0.6834369272737284,0.19732384163874422,0.6063639138831707,0.35147592270332473,0.7469863470121472,0.0
0.49841029285478117,0.4331412384969814,0.3004864223901289,0.48984001942694383,0.6372738397614228,0.26664763438057065,0.39596015345471614,0.3871881713546964,0.39338678274867583,0.0
0.4305963417927365,0.6465289945289107,0.19414430087268905,0.4519976518447977,0.6731280821059811,0.5624261731981268,0.5153980243513981,0.5894969895493997,0.3199251190058188,1.0
0.49772921143613297,0.47438921397438805,0.6513985255723166,0.6715216434447189,0.591042155902349,0.3710586934850226,0.4614319359582335,0.6055211069572327,0.4126760993627914,0.0
0.4355826086766272,0.5171127417314176,0.45079046746987805,0.4767982683263758,0.6219072265460214,0.1125730173328422,0.47650889871178514,0.5896921391427734,0.47785259299110855,0.0
0.4545597412695074,0.5803231009206793,0.15636751811583335,0.7369018206270981,0.5443580811745354,0.4985649549122207,0.6496651732730466,0.4667075396439443,0.48950340371087725,0.0
0.826340568993869,0.5277354713496962,0.6389085751015212,0.6660479301305764,0.303937919359456,0.49304358953722077,0.6677462445106563,0.655177825812143,0.4369991356202538,0.0
,0.5923737658165261,0.19551942876680853,0.5165542822328735,0.7339952688310964,0.4206340622177594,0.47819324847497224,0.6213133787551192,0.20169580638531243,0.0
0.43932054292160305,0.7017121366048755,0.09886604241288582,0.7246885176695655,0.8304481240170285,0.3023626672187288,0.3885204684821694,0.6693113967636012,0.39736354906693777,1.0
0.22490802036972576,0.34400738593613844,0.3765831083565761,0.6205303651233491,0.4663253137114849,0.36784871564402105,0.2576089605512865,0.5482517898733997,0.3810999878874333,0.0
0.5050938708727044,0.6028017679856017,0.3237410398126415,0.5675343932596462,0.45750908998740014,0.7411291718446615,0.2495771500513841,0.46790949111102587,0.5376680960008764,1.0
0.5387357262244828,0.6627633016089977,0.3046739907535097,0.31254065893020433,0.42397001267109624,0.4647573296948387,0.5883363160664863,0.426763168166218,0.5421730973283685,1.0
0.675709322137619,0.63644450810332,0.23198329149620123,0.5040245709396017,0.4679885803762358,0.4400758055534217,0.26318626352318875,0.5449271691593233,0.3541103683028595,0.0
,0.40357793811809484,0.13792162224657117,0.6068491195509764,0.842853703870343,0.5064007925235701,0.5039827483622755,0.6015452919093427,0.3672025275763852,1.0
0.4513879674971237,0.4843579823211772,0.5903790447176936,0.7521371479579878,0.41641757311080774,0.22069712341187736,0.6129092316679541,0.7533241877491808,0.22747715793889328,1.0
,0.5837494219648162,0.363232775334749,0.3954793159943283,0.5938792392047932,0.6285043530513896,0.29810032424272825,0.6801129526432012,0.4054536615437048,0.0
0.45403650446157073,0.4250619721700346,0.2826901607075786,0.6256902048630224,0.6139947254549136,0.43625405773211684,0.5030435975212243,0.3754878376981665,0.37162517023964653,0.0
0.4526040358880364,0.5014581635478289,0.42042190075186625,0.6142715031604299,0.547729766881697,0.54119764701997,0.3243601107128533,0.41224627849235973,0.5882434893550348,1.0
0.6230102697743707,0.3779185903516479,0.45940396555259005,0.2583139991666297,0.3383079329826023,0.5016687064870959,0.49621350889543414,0.6392916517501067,0.3449855628362409,1.0
0.3297456381749451,0.5264643512844156,0.2407201567682313,0.4483780082976948,,0.2844453011751235,0.3406132471709596,0.711862402651405,0.22392532074597454,0.0
0.3523647241629751,0.4162339918392708,0.4506948957042645,0.579702671194495,0.5367016048696861,0.5452749505825183,0.46213574502712107,0.6198512421010834,0.0,0.0
0.2708661236986,0.620470875164193,0.2726870667999016,0.4507471880478764,,0.40081643014968976,0.4555830873515213,0.48337744081984274,0.5994867811619435,1.0
0.5411255631354503,0.5674897087845177,0.33714649259761686,0.6072259768124209,0.5824135614651405,0.6134860446469173,0.4611499300601519,0.5995416722569017,0.32641946039075725,0.0
0.6362847941115185,0.5623275658982444,0.5472807387306454,0.3976421679752894,0.5733226273628834,0.4279076985534817,0.6344790131632279,0.6379307592788266,0.6033765422820088,1.0
0.49178436317284324,0.33010791297702136,0.2392572678816243,0.7306798276484335,0.5401092054932881,0.18437731835323562,0.4591584710792592,0.4366396500970104,0.5926109245166407,1.0
0.5522367863644643,0.4411360650535846,0.6244889771426853,0.4443408492366209,0.47816676947798376,0.602238900440184,0.5314605299384985,0.60174023966226,0.7022658866672347,0.0
,0.6879124104229236,0.5765144873084532,0.5687396230229697,0.7168055755634284,0.32096861728962595,0.43118284273857177,0.26530372467715113,0.44922229106813166,1.0
0.44317352529068277,0.5956246753204657,0.5766032758613548,0.4606525414287898,0.5258954624954026,0.6487248168428137,0.24754289149393466,0.45116983480525663,0.5023270004704914,0.0
0.5519586529041962,0.6543922912680284,0.3028752877518075,0.7330652155560299,,0.2577041713011034,0.23116492542827338,0.5349597906087157,0.5959164473440781,1.0
0.3696354308478907,0.5734189550570492,0.2060643679216568,0.5281877844423577,0.6723403368296013,0.5590718537198343,0.7033973882348126,0.6196999669185391,0.37720326714877767,0.0
0.48254780771817235,0.5873586279005248,0.22166219060048226,0.5640246467080101,0.5840955289535436,0.5553593280843703,0.656672148175601,0.6519506913202593,0.4744786608971365,0.0
0.4592047366563143,0.6463049121198613,0.25080397941664706,0.4541270016943249,,0.4976064241879387,0.6059534673931328,0.7011538904726509,0.5170700268120714,1.0
0.3205369627864957,0.5499593848693674,0.5999306187856136,0.7357777531613527,0.5938387242647446,0.36562026737208225,0.22695287783647156,0.6078984968876945,0.2487657870489079,0.0
0.7517572844424656,0.7571504555657462,0.5195594814136818,0.3643838346261342,0.4532729947640727,0.566359434003745,0.39603932872969727,0.6052584245629695,0.5466036544120367,0.0
0.5237859605146664,0.5151254470345911,0.5260148867681138,0.46922725743045607,0.6032044304796524,0.5405906176726092,0.3960715049827287,0.493610180647226,0.2253741361847869,0.0
0.4145354982688683,0.5287385609858641,0.314102804305474,0.2970333555897151,0.36069799136468905,0.3217469817835838,0.4873799065852239,0.06359634707358153,0.13834641079194188,1.0
0.3385754777157774,0.4687246321144787,0.38991715922586684,0.2866101299176158,0.6783642882548091,0.18665015108865318,0.42161762562910654,0.625840692969178,0.7596777663321919,1.0
0.3565283492609241,0.3416508105224738,0.7253571453638149,0.6190942031861301,0.5866245872077368,0.6176833512260282,0.5038648555347127,0.5042799749150919,0.46825462850277627,0.0
0.5403712909400178,0.6021076761033567,0.1793819751733165,0.6150041336479456,0.7051138237357502,0.28019624124448067,0.5160902410529953,0.5394367827894945,0.7061826476833086,1.0
0.28493086273584145,0.6117121203640419,0.6543542125425509,0.5585458126440631,0.5135939167191578,0.3804495129536694,0.34431949757681773,0.6994812989070426,0.559541345351348,0.0
0.717216283922322,0.24084526273650017,0.26180385337800366,0.5939001454264254,0.6671774043924104,0.6575089238924481,0.421277420635916,0.6043648594761131,0.44574827109674225,1.0
,0.49759458977338844,0.3606983396568595,0.533495483278658,0.7484070050791867,0.3987124422906408,0.38373901153092077,0.5124552230724903,0.3595702217642203,0.0
0.6434617381785394,0.36701101887378484,0.569741685790595,0.4103331935508051,,0.3600818835309569,0.3699273161091729,0.3954376920482025,0.4653081314886259,1.0
0.4398874290130257,0.4664605786649748,0.4276750334511932,0.7373159715403272,0.6218030824116066,0.4760304608979687,0.4235513057700444,0.489362315682028,0.6864241925864127,0.0
0.40023756863404925,0.5820451343608211,0.6001455243012266,0.5698118043150096,0.7830935371492478,0.5769846128044862,0.43353393585430533,0.686404446260764,0.4633052299348622,1.0
0.3516556325856928,0.5838931595834022,0.2572676160910108,0.41457109334788056,0.6268067278268638,0.3898199751295682,0.35261962512204426,0.6797534922367384,0.3553792367330813,1.0
0.8259406474734161,0.46251201354484195,0.3125867237490148,0.48090953726160185,0.5779226730403543,0.32320722688917675,0.5873381771301955,0.30579740480146606,0.6914796774381291,0.0
0.5215317610205523,0.34821231757762483,0.7617873496843159,0.3457362662203378,0.35072652743802435,0.4640234410843031,0.39752555142153917,0.48604114730720066,0.3233266855953127,1.0
0.35583371788582885,0.6293927947154208,0.3393271469168098,0.5975474288768169,0.29414715953867676,0.33599395887851985,0.38448947733616906,0.3667961727585162,0.5719698411986411,0.0
0.38164822164046325,0.5957013302641241,0.736311413513469,0.49313513049138785,0.42827947788373777,0.5324320068997843,0.6698213399533625,0.5663453639466018,0.5275159212927878,0.0
,0.5761190670251376,0.29389663183498743,0.4606759408880825,0.6339198893024762,0.6397410022122139,0.3662778625160886,0.49983277856390174,0.3818417631935493,0.0
0.7535909480811579,0.49959307698498456,0.5226070396150839,0.6717781713513142,,0.6730605514895949,0.4629486793945613,0.6867923544128364,0.4729257823038238,1.0
0.43598080747231027,0.4965566383713522,0.28989770430820755,0.5419593413558319,,0.26836339251323044,0.20901844142544973,0.47267338122492436,0.3654847645367712,1.0
,0.6367563426799062,0.5240234137201859,0.4362159542382893,0.589871101503731,0.6038068960610197,0.29281353436519747,0.6206615516117748,0.48338657048228323,0.0
0.3975948901967705,0.38573304272460196,0.23402717610004456,0.599573361988648,,0.3612195608716066,0.4597914644361636,0.606977160595127,0.3733712864112598,1.0
0.5570324054429439,0.5113058859781632,0.5316962523324451,0.8396769063729548,0.36698846242835115,0.5695372650413131,0.6158022695507527,0.6850421227414959,0.5024139162905605,1.0
0.6339744484610317,0.6583055989517639,0.46246098579094885,0.3887852822182285,0.6333560104787649,0.5128691407463097,0.4783130448597417,0.4205745486987766,0.48345463387470317,0.0
0.6373128428488447,0.8385714790178037,0.3553417290541639,0.6069384335179452,0.5824881930200142,0.3574151907264211,0.25300671595973756,,0.8265883891381476,1.0
,0.6289773908173164,0.4432816814874229,0.3252525714378237,0.5709650357595948,0.49397050715685425,0.45159905481119234,,0.7972295917864067,0.0
0.4221608378098004,0.8535141279430035,0.2450307308540827,0.49194134238151804,0.6658076158775881,0.8986234278065228,0.4190939903151436,0.7225504266875203,0.41802286019942764,1.0
0.6154874590299761,0.6577301670097793,0.30875903338802624,0.5217673862157179,0.5649929218724274,0.3533096734701821,0.48119757018194154,0.3288761060945775,0.5926575275769659,0.0
0.6240090274106587,0.7609917175526033,0.2036795129582099,0.7807872852510809,0.6460103372139598,0.5681335017452998,0.3500953496615139,0.5572497164037213,0.3627401420506616,0.0
0.5864602546531225,0.43407204967904356,0.2234933523202023,0.7883242100460213,0.32521584224862143,0.3664979809984637,0.4424160030737766,0.4893658247110295,0.6666770958014643,1.0
0.6187649643849447,0.4573942923382661,0.32857277812976604,0.41365075799541823,0.8828434263248337,0.48639512732107054,0.5395904666835476,0.7235502638479355,0.6939123705472134,0.0
,0.7943248917927158,0.4275755107037674,0.575190878256683,0.756722450627723,0.3200026505406705,0.3122203355340163,0.424059169524431,0.48053776664762843,0.0
0.4716886226284765,0.5784997120283655,0.23441079331041448,0.47750613460502517,0.5319238735624655,0.7005694511636529,0.3954380274195872,0.5527615691975594,0.36940790979707444,1.0
0.503698985715489,0.59347897675865,0.5033909732708612,0.7626454803648864,,0.2337246500938564,0.6972039019433891,0.4536159058736132,0.5328850174902982,0.0
0.5690960587936509,0.48278407383075317,0.3129907646127828,0.7449109895651913,0.5581810907463044,0.357730883564714,0.3473228825539529,0.5397787370142676,0.49524650635621764,0.0
0.5723940306150554,0.6446485641827809,0.3292720294562203,0.5859411076229828,0.5101681185058143,0.3506643106471448,0.40099679420571077,0.6330341242106506,0.5662508206648431,0.0
0.4286230954282509,0.4119463216122128,0.3413561060392279,0.3121037964035733,0.48946640493269744,0.35545403916154167,0.2705733841260658,0.5700395681548402,0.5154506982023079,1.0
